tour,player_id,full_name,first_name,last_name,country_code,country_name,birth_date,birth_place,hand_code,hand_description,backhand_code,backhand_description,height_cm,weight_kg,pro_year,coach,active_status,active_status_description,current_singles_rank,current_singles_rank_source,current_doubles_rank,profile_url,source_api_url,source_page_url,source_kind,fetch_status,fetched_at_utc,observed_rows,latest_observed_event_date,error,source_notes
wta,215431,Emily Appleton,,,,,1999-09-01,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/appleton/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/appleton/,tennisexplorer_profile,ok,2026-03-21T22:47:54Z,,,,query='Emily Appleton'
wta,215431,Emily Appleton,,,,,1999-09-01,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Emily_Appleton_%28tennis%29,https://www.wikidata.org/wiki/Special:EntityData/Q65369872.json,https://en.wikipedia.org/wiki/Emily_Appleton_%28tennis%29,wikipedia_page_plus_wikidata,ok,2026-03-22T17:03:37Z,,,,lang=en; qid=Q65369872
wta,215566,Gergana Topalova,,,,,2000-02-22,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/topalova-81f91/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3157340,tennisexplorer_profile,ok,2026-03-22T16:32:13Z,,,,query='Gergana Topalova'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,215566,Gergana Topalova,,,,,2000-02-22,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/topalova-81f91/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/topalova-81f91/,tennisexplorer_profile,ok,2026-03-21T22:48:09Z,,,,query='Gergana Topalova'
wta,215566,Gergana Topalova,,,,,2000-02-22,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Gergana_Topalova,https://www.wikidata.org/wiki/Special:EntityData/Q61644154.json,https://en.wikipedia.org/wiki/Gergana_Topalova,wikipedia_page_plus_wikidata,ok,2026-03-22T17:04:23Z,,,,lang=en; qid=Q61644154
wta,215571,Guiomar Maristany Zuleta De Reales,,,,,,,,,,,,,,,,,,,,,https://www.tennisexplorer.com/res/ajax/search.php,,tennisexplorer_profile,not_found,2026-03-22T16:32:19Z,,,Tennis Explorer search did not return a safely matchable profile.,query='Guiomar Maristany Zuleta De Reales'
wta,215571,Guiomar Maristany Zuleta De Reales,,,,,1999-02-19,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Guiomar_Maristany_Zuleta_De_Reales,https://www.wikidata.org/wiki/Special:EntityData/Q105745607.json,https://en.wikipedia.org/wiki/Guiomar_Maristany_Zuleta_De_Reales,wikipedia_page_plus_wikidata,ok,2026-03-22T17:04:26Z,,,,lang=en; qid=Q105745607
wta,215572,Nuria Brancaccio,,,,,2000-06-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/brancaccio-a1afd/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/brancaccio-a1afd/,tennisexplorer_profile,ok,2026-03-21T20:43:59Z,,,,query='Nuria Brancaccio'
wta,215572,Nuria Brancaccio,,,,,2000-06-24,,R,Right-Handed,,,170.0,,,,,,,,,https://en.wikipedia.org/wiki/Nuria_Brancaccio,https://www.wikidata.org/wiki/Special:EntityData/Q96108571.json,https://en.wikipedia.org/wiki/Nuria_Brancaccio,wikipedia_page_plus_wikidata,ok,2026-03-21T22:14:17Z,,,,lang=en; qid=Q96108571
wta,215581,Fadona Titalyana Kusumawati,,,,,2000-08-09,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/kusumawati/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/kusumawati/,tennisexplorer_profile,ok,2026-03-22T16:31:56Z,,,,query='Fadona Titalyana Kusumawati'
wta,215581,Fadona Titalyana Kusumawati,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-22T17:03:48Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,215588,Yasmine Mansouri,,,,,2001-05-15,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/mansouri-a1964/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3159370,tennisexplorer_profile,ok,2026-03-22T16:40:09Z,,,,query='Yasmine Mansouri'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,215588,Yasmine Mansouri,,,,,2001-05-15,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/mansouri-a1964/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/mansouri-a1964/,tennisexplorer_profile,ok,2026-03-21T22:51:04Z,,,,query='Yasmine Mansouri'
wta,215588,Yasmine Mansouri,,,,,2001-05-15,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Yasmine_Mansouri,https://www.wikidata.org/wiki/Special:EntityData/Q56613038.json,https://en.wikipedia.org/wiki/Yasmine_Mansouri,wikipedia_page_plus_wikidata,ok,2026-03-22T18:09:12Z,,,,lang=en; qid=Q56613038
wta,215627,Nicole Khirin,,,,,2001-01-16,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/khirin/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/khirin/,tennisexplorer_profile,ok,2026-03-22T16:36:57Z,,,,query='Nicole Khirin'
wta,215627,Nicole Khirin,,,,,2001-01-16,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Nicole_Khirin,https://www.wikidata.org/wiki/Special:EntityData/Q102045537.json,https://en.wikipedia.org/wiki/Nicole_Khirin,wikipedia_page_plus_wikidata,ok,2026-03-22T18:00:29Z,,,,lang=en; qid=Q102045537
wta,215684,Lilly Elida Haseth,,,,,2001-10-03,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/haseth/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/haseth/,tennisexplorer_profile,ok,2026-03-22T16:34:28Z,,,,query='Lilly Elida Haseth'
wta,215684,Lilly Elida Haseth,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-22T17:09:29Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,215697,Arlinda Rushiti,,,,,1999-03-27,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/rushiti/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3157634,tennisexplorer_profile,ok,2026-03-22T16:29:15Z,,,,query='Arlinda Rushiti'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,215697,Arlinda Rushiti,,,,,1999-03-27,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/rushiti/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/rushiti/,tennisexplorer_profile,ok,2026-03-21T22:47:04Z,,,,query='Arlinda Rushiti'
wta,215697,Arlinda Rushiti,,,,,1999-03-27,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Arlinda_Rushiti,https://www.wikidata.org/wiki/Special:EntityData/Q42322070.json,https://en.wikipedia.org/wiki/Arlinda_Rushiti,wikipedia_page_plus_wikidata,ok,2026-03-22T16:55:13Z,,,,lang=en; qid=Q42322070
wta,215784,Anastasia Iamachkine,,,,,2000-09-12,,R,Right-Handed,,,170.0,,,,,,,,,https://www.tennisexplorer.com/player/iamachkine-31edd/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/iamachkine-31edd/,tennisexplorer_profile,ok,2026-03-21T20:40:16Z,,,,query='Anastasia Iamachkine'
wta,215784,Anastasia Iamachkine,,,,,2000-09-12,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Anastasia_Iamachkine,https://www.wikidata.org/wiki/Special:EntityData/Q47159169.json,https://en.wikipedia.org/wiki/Anastasia_Iamachkine,wikipedia_page_plus_wikidata,ok,2026-03-21T21:02:15Z,,,,lang=en; qid=Q47159169
wta,215798,Rosa Vicens Mas,,,,,2000-06-25,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/vicens-mas/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/vicens-mas/,tennisexplorer_profile,ok,2026-03-22T16:37:32Z,,,,query='Rosa Vicens Mas'
wta,215798,Rosa Vicens Mas,,,,,2000-06-25,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Rosa_Vicens_Mas,https://www.wikidata.org/wiki/Special:EntityData/Q64690694.json,https://en.wikipedia.org/wiki/Rosa_Vicens_Mas,wikipedia_page_plus_wikidata,ok,2026-03-22T18:01:44Z,,,,lang=en; qid=Q64690694
wta,215806,Alice Robbe,,,,,2000-05-14,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/robbe/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3125162,tennisexplorer_profile,ok,2026-03-22T16:27:59Z,,,,query='Alice Robbe'; match_detail_pages_checked=13; exact_birthdate_pages=3
wta,215806,Alice Robbe,,,,,2000-05-14,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/robbe/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/robbe/,tennisexplorer_profile,ok,2026-03-21T22:46:39Z,,,,query='Alice Robbe'
wta,215806,Alice Robbe,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-22T16:51:23Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,215878,Aurora Zantedeschi,,,,,2000-11-02,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/zantedeschi/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3155392,tennisexplorer_profile,ok,2026-03-22T16:29:21Z,,,,query='Aurora Zantedeschi'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,215878,Aurora Zantedeschi,,,,,2000-11-02,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/zantedeschi/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/zantedeschi/,tennisexplorer_profile,ok,2026-03-21T22:47:05Z,,,,query='Aurora Zantedeschi'
wta,215878,Aurora Zantedeschi,,,,,2000-11-02,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Aurora_Zantedeschi,https://www.wikidata.org/wiki/Special:EntityData/Q106368364.json,https://en.wikipedia.org/wiki/Aurora_Zantedeschi,wikipedia_page_plus_wikidata,ok,2026-03-22T16:55:16Z,,,,lang=en; qid=Q106368364
wta,215926,Julita Saner,,,,,1999-04-29,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/saner/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3152596,tennisexplorer_profile,ok,2026-03-22T16:33:30Z,,,,query='Julita Saner'; match_detail_pages_checked=11; exact_birthdate_pages=5
wta,215926,Julita Saner,,,,,1999-04-29,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/saner/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/saner/,tennisexplorer_profile,ok,2026-03-21T22:48:35Z,,,,query='Julita Saner'
wta,215926,Julita Saner,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-22T17:07:12Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,215946,Ye Xin Ma,,,,,,,,,,,,,,,,,,,,,https://www.tennisexplorer.com/res/ajax/search.php,,tennisexplorer_profile,not_found,2026-03-21T22:51:05Z,,,Tennis Explorer search did not return a safely matchable profile.,query='Ye Xin Ma'
wta,215946,Ye Xin Ma,,,,,1999-06-10,,R,Right-Handed,,,163.0,,,,,,,,,https://en.wikipedia.org/wiki/Ye_Xin_Ma,https://www.wikidata.org/wiki/Special:EntityData/Q106293196.json,https://en.wikipedia.org/wiki/Ye_Xin_Ma,wikipedia_page_plus_wikidata,ok,2026-03-22T02:03:09Z,,,,lang=en; qid=Q106293196
wta,215996,Arianne Hartono,,,,,1996-04-21,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/hartono/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/hartono/,tennisexplorer_profile,ok,2026-03-21T22:47:03Z,,,,query='Arianne Hartono'
wta,215996,Arianne Hartono,,,,,1996-04-21,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Arianne_Hartono,https://www.wikidata.org/wiki/Special:EntityData/Q58495489.json,https://en.wikipedia.org/wiki/Arianne_Hartono,wikipedia_page_plus_wikidata,ok,2026-03-21T23:06:05Z,,,,lang=en; qid=Q58495489
wta,216013,Yuliya Hatouka,,,,,2000-04-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/hatouka/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3147758,tennisexplorer_profile,ok,2026-03-22T16:40:31Z,,,,query='Yuliya Hatouka'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216013,Yuliya Hatouka,,,,,2000-04-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/hatouka/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/hatouka/,tennisexplorer_profile,ok,2026-03-21T22:51:13Z,,,,query='Yuliya Hatouka'
wta,216013,Yuliya Hatouka,,,,,2000-04-24,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Yuliya_Hatouka,https://www.wikidata.org/wiki/Special:EntityData/Q63985558.json,https://en.wikipedia.org/wiki/Yuliya_Hatouka,wikipedia_page_plus_wikidata,ok,2026-03-22T18:09:48Z,,,,lang=en; qid=Q63985558
wta,216055,Francisca Jorge,,,,,2000-04-21,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/jorge-fb514/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3157246,tennisexplorer_profile,ok,2026-03-22T16:32:06Z,,,,query='Francisca Jorge'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216055,Francisca Jorge,,,,,2000-04-21,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/jorge-fb514/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/jorge-fb514/,tennisexplorer_profile,ok,2026-03-21T22:48:05Z,,,,query='Francisca Jorge'
wta,216055,Francisca Jorge,,,,,2000-04-21,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Francisca_Jorge,https://www.wikidata.org/wiki/Special:EntityData/Q28778519.json,https://en.wikipedia.org/wiki/Francisca_Jorge,wikipedia_page_plus_wikidata,ok,2026-03-22T17:04:03Z,,,,lang=en; qid=Q28778519
wta,216062,Meiling Wang,,,,,2000-02-22,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/wang-45ea7/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3158094,tennisexplorer_profile,ok,2026-03-22T16:36:07Z,,,,query='Meiling Wang'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216062,Meiling Wang,,,,,2000-02-22,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/wang-45ea7/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/wang-45ea7/,tennisexplorer_profile,ok,2026-03-21T22:49:25Z,,,,query='Meiling Wang'
wta,216062,Meiling Wang,,,,,2000-02-22,,L,Left-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Wang_Meiling,https://www.wikidata.org/wiki/Special:EntityData/Q57087753.json,https://en.wikipedia.org/wiki/Wang_Meiling,wikipedia_page_plus_wikidata,ok,2026-03-22T17:14:12Z,,,,lang=en; qid=Q57087753
wta,216074,Anna Siskova,,,,,2001-07-01,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/siskova/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3157820,tennisexplorer_profile,ok,2026-03-22T16:28:55Z,,,,query='Anna Siskova'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216074,Anna Siskova,,,,,2001-07-01,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/siskova/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/siskova/,tennisexplorer_profile,ok,2026-03-21T22:46:56Z,,,,query='Anna Siskova'
wta,216074,Anna Siskova,,,,,2001-07-01,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Anna_Siskov%C3%A1,https://www.wikidata.org/wiki/Special:EntityData/Q104640359.json,https://en.wikipedia.org/wiki/Anna_Siskov%C3%A1,wikipedia_page_plus_wikidata,ok,2026-03-22T16:54:14Z,,,,lang=en; qid=Q104640359
wta,216107,Ella Haavisto,,,,,2002-03-28,,R,Right-Handed,,,170.0,,,,,,,,,https://www.tennisexplorer.com/player/haavisto/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/haavisto/,tennisexplorer_profile,ok,2026-03-21T20:41:28Z,,,,query='Ella Haavisto'
wta,216107,Ella Haavisto,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-21T21:14:55Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,216116,Elena Malygina,,,,,2000-05-27,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/malygina/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3159356,tennisexplorer_profile,ok,2026-03-22T16:31:10Z,,,,query='Elena Malygina'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216116,Elena Malygina,,,,,2000-05-27,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/malygina/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/malygina/,tennisexplorer_profile,ok,2026-03-21T22:47:42Z,,,,query='Elena Malygina'
wta,216116,Elena Malygina,,,,,2000-05-27,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Elena_Malygina,https://www.wikidata.org/wiki/Special:EntityData/Q48261035.json,https://en.wikipedia.org/wiki/Elena_Malygina,wikipedia_page_plus_wikidata,ok,2026-03-22T17:01:34Z,,,,lang=en; qid=Q48261035
wta,216119,Maileen Nuudi,,,,,2000-05-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/nuudi/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3129032,tennisexplorer_profile,ok,2026-03-22T16:35:10Z,,,,query='Maileen Nuudi'; match_detail_pages_checked=12; exact_birthdate_pages=4
wta,216119,Maileen Nuudi,,,,,2000-05-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/nuudi/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/nuudi/,tennisexplorer_profile,ok,2026-03-21T22:49:07Z,,,,query='Maileen Nuudi'
wta,216119,Maileen Nuudi,,,,,2000-05-24,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Maileen_Nuudi,https://www.wikidata.org/wiki/Special:EntityData/Q28755586.json,https://en.wikipedia.org/wiki/Maileen_Nuudi,wikipedia_page_plus_wikidata,ok,2026-03-22T17:11:20Z,,,,lang=en; qid=Q28755586
wta,216139,Sofya Lansere,,,,,2000-09-29,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/lansere/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/lansere/,tennisexplorer_profile,ok,2026-03-21T22:50:18Z,,,,query='Sofya Lansere'
wta,216139,Sofya Lansere,,,,,2000-09-29,,,,,,179.0,,,,,,,,,https://es.wikipedia.org/wiki/Rebecca_%C5%A0ramkov%C3%A1,https://www.wikidata.org/wiki/Special:EntityData/Q15867627.json,https://es.wikipedia.org/wiki/Rebecca_%C5%A0ramkov%C3%A1,wikipedia_page_plus_wikidata,ok,2026-03-22T02:00:36Z,,,,lang=es; qid=Q15867627
wta,216180,Zoziya Kardava,,,,,2001-07-15,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/kardava/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3157682,tennisexplorer_profile,ok,2026-03-22T16:40:38Z,,,,query='Zoziya Kardava'; match_detail_pages_checked=10; exact_birthdate_pages=4
wta,216180,Zoziya Kardava,,,,,2001-07-15,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/kardava/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/kardava/,tennisexplorer_profile,ok,2026-03-21T22:51:16Z,,,,query='Zoziya Kardava'
wta,216180,Zoziya Kardava,,,,,2001-07-15,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Zoziya_Kardava,https://www.wikidata.org/wiki/Special:EntityData/Q84415176.json,https://en.wikipedia.org/wiki/Zoziya_Kardava,wikipedia_page_plus_wikidata,ok,2026-03-22T18:09:53Z,,,,lang=en; qid=Q84415176
wta,216213,Sohyun Park,,,,,2002-07-02,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/park-aa1d7/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3157632,tennisexplorer_profile,ok,2026-03-22T16:38:25Z,,,,query='Sohyun Park'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216213,Sohyun Park,,,,,2002-07-02,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/park-aa1d7/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/park-aa1d7/,tennisexplorer_profile,ok,2026-03-21T22:50:18Z,,,,query='Sohyun Park'
wta,216213,Sohyun Park,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-22T18:04:31Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,216265,Olivia Gadecki,,,,,2002-04-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/gadecki/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3145188,tennisexplorer_profile,ok,2026-03-22T16:37:10Z,,,,query='Olivia Gadecki'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216265,Olivia Gadecki,,,,,2002-04-24,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/gadecki/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/gadecki/,tennisexplorer_profile,ok,2026-03-21T22:49:47Z,,,,query='Olivia Gadecki'
wta,216265,Olivia Gadecki,,,,,2002-04-24,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Olivia_Gadecki,https://www.wikidata.org/wiki/Special:EntityData/Q104767538.json,https://en.wikipedia.org/wiki/Olivia_Gadecki,wikipedia_page_plus_wikidata,ok,2026-03-22T18:00:37Z,,,,lang=en; qid=Q104767538
wta,216367,Sada Nahimana,,,,,2001-04-21,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/nahimana/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3160082,tennisexplorer_profile,ok,2026-03-22T16:37:43Z,,,,query='Sada Nahimana'; match_detail_pages_checked=6; exact_birthdate_pages=6
wta,216367,Sada Nahimana,,,,,2001-04-21,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/nahimana/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/nahimana/,tennisexplorer_profile,ok,2026-03-21T22:50:00Z,,,,query='Sada Nahimana'
wta,216367,Sada Nahimana,,,,,2001-04-21,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Sada_Nahimana,https://www.wikidata.org/wiki/Special:EntityData/Q52424784.json,https://en.wikipedia.org/wiki/Sada_Nahimana,wikipedia_page_plus_wikidata,ok,2026-03-22T18:02:34Z,,,,lang=en; qid=Q52424784
wta,216376,Emilie Elde,,,,,2002-03-11,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/elde/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/match-detail/?id=3104544,tennisexplorer_profile,ok,2026-03-22T16:31:37Z,,,,query='Emilie Elde'; match_detail_pages_checked=8; exact_birthdate_pages=2
wta,216376,Emilie Elde,,,,,2002-03-11,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/elde/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/elde/,tennisexplorer_profile,ok,2026-03-21T22:47:54Z,,,,query='Emilie Elde'
wta,216376,Emilie Elde,,,,,,,,,,,,,,,,,,,,,,,wikipedia_page_plus_wikidata,not_found,2026-03-22T17:03:15Z,,,Wikipedia pages did not expose safe hand or height values for this player.,
wta,216385,Caijsa Wilda Hennemann,,,,,2001-03-22,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/hennemann/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/hennemann/,tennisexplorer_profile,ok,2026-03-21T20:40:45Z,,,,query='Caijsa Wilda Hennemann'
wta,216385,Caijsa Wilda Hennemann,,,,,2001-03-22,,R,Right-Handed,,,168.0,,,,,,,,,https://en.wikipedia.org/wiki/Caijsa_Wilda_Hennemann,https://www.wikidata.org/wiki/Special:EntityData/Q76626574.json,https://en.wikipedia.org/wiki/Caijsa_Wilda_Hennemann,wikipedia_page_plus_wikidata,ok,2026-03-21T21:05:36Z,,,,lang=en; qid=Q76626574
wta,216566,Mananchaya Sawangkaew,,,,,2002-07-10,,R,Right-Handed,,,162.0,,,,,,,,,https://www.bint21.cloud/HZ_Info/AG2022-/en/results/tennis/entries-by-event-women-s-singles.htm,,https://www.bint21.cloud/HZ_Info/AG2022-/en/results/tennis/entries-by-event-women-s-singles.htm,manual_verified_official_event_entry,ok,2026-03-22T02:10:00Z,,,,Official Asian Games tennis entries page exposed exact birth date height and hand.
wta,216566,Mananchaya Sawangkaew,,,,,2002-07-10,,R,Right-Handed,,,,,,,,,,,,https://www.tennisexplorer.com/player/sawangkaew-7db4a/,https://www.tennisexplorer.com/res/ajax/search.php,https://www.tennisexplorer.com/player/sawangkaew-7db4a/,tennisexplorer_profile,ok,2026-03-21T22:49:10Z,,,,query='Mananchaya Sawangkaew'
wta,216566,Mananchaya Sawangkaew,,,,,2002-07-10,,R,Right-Handed,,,,,,,,,,,,https://en.wikipedia.org/wiki/Mananchaya_Sawangkaew,https://www.wikidata.org/wiki/Special:EntityData/Q61559705.json,https://en.wikipedia.org/wiki/Mananchaya_Sawangkaew,wikipedia_page_plus_wikidata,ok,2026-03-22T01:00:07Z,,,,lang=en; qid=Q61559705
